tm     Tsp    T1     Q1    
2006.0  30.00  29.97  15.50  11.76
2007.0  30.00  29.97  15.51  11.76
2008.0  30.00  30.30  15.48  11.63
2009.0  30.00  29.97  15.46  11.62
2010.0  30.00  29.97  15.45  11.62
2011.0  30.00  29.97  15.48  11.75
2012.0  30.00  29.97  15.47  11.75
2013.0  30.00  29.97  15.47  11.75
2014.0  30.00  30.30  15.43  11.62
2015.0  30.00  30.30  15.36  11.49
2016.0  30.00  30.30  15.27  11.36
2017.0  30.00  30.30  15.17  11.22
2018.0  30.00  29.97  15.12  11.21
2019.0  30.00  30.30  15.05  11.08
2020.0  30.00  29.97  15.02  11.07
2021.0  30.00  29.97  15.02  11.06
2022.0  30.00  30.30  14.99  10.92
2023.0  30.00  29.97  15.01  11.04
2024.0  30.00  29.97  15.02  11.03
2025.0  30.00  29.97  15.05  11.03
2026.0  30.00  29.97  15.08  11.02
2027.0  30.00  29.97  15.13  11.01
2028.0  46.00  29.97  22.80  17.49
2029.0  46.00  29.97  33.08  24.18
2030.0  46.00  29.97  43.25  30.96
2031.0  46.00  29.97  52.28  37.83
2032.0  46.00  30.30  59.82  44.65
2033.0  46.00  29.97  66.02  51.56
2034.0  46.00  29.97  71.14  58.69
2035.0  46.00  30.30  75.31  65.64
2036.0  46.00  30.30  78.75  72.67
2037.0  46.00  30.30  81.64  79.92
2038.0  46.00  30.30  84.01  87.12
2039.0  46.00  30.30  85.96  94.41
2040.0  46.00  30.62  87.51 100.00
2041.0  46.00  30.62  88.73 100.00
2042.0  46.00  30.94  89.66 100.00
2043.0  46.00  30.94  89.57 100.00
2044.0  46.00  30.94  89.47 100.00
2045.0  46.00  31.26  89.35 100.00
2046.0  46.00  31.26  89.22 100.00
2047.0  46.00  31.59  89.09 100.00
2048.0  46.00  31.59  88.93 100.00
2049.0  46.00  31.91  88.74 100.00
2050.0  46.00  31.91  88.57 100.00
2051.0  46.00  32.23  88.37 100.00
2052.0  46.00  32.55  88.13 100.00
2053.0  46.00  32.55  87.89 100.00
2054.0  46.00  32.87  87.61 100.00
2055.0  46.00  32.87  87.36 100.00
2056.0  46.00  33.20  87.07 100.00
2057.0  46.00  33.20  86.80 100.00
2058.0  46.00  33.52  86.50 100.00
2059.0  46.00  33.84  86.16 100.00
2060.0  46.00  34.16  85.81  99.60
2061.0  46.00  34.16  85.44  99.49
2062.0  46.00  34.49  85.06  99.37
2063.0  46.00  34.49  84.68  99.23
2064.0  46.00  34.81  84.29  99.08
2065.0  46.00  35.13  83.86  98.79
2066.0  46.00  35.13  83.45  98.60
2067.0  46.00  35.45  83.03  98.40
2068.0  46.00  35.78  82.56  98.06
2069.0  46.00  36.10  82.08  97.69
2070.0  46.00  36.42  81.55  97.18
2071.0  46.00  36.42  81.03  96.78
2072.0  46.00  36.74  80.48  96.24
2073.0  46.00  36.74  79.94  95.80
2074.0  46.00  37.06  79.40  95.35
2075.0  46.00  37.39  78.85  94.88
2076.0  46.00  37.39  78.29  94.39
2077.0  46.00  37.71  77.71  93.89
2078.0  46.00  38.03  77.10  93.24
2079.0  46.00  38.03  76.50  92.70
2080.0  46.00  38.35  75.90  92.14
2081.0  46.00  38.35  75.30  91.57
2082.0  46.00  38.68  74.70  90.97
2083.0  46.00  39.00  74.10  90.36
2084.0  46.00  39.00  73.51  89.87
2085.0  46.00  39.32  72.92  89.36
2086.0  46.00  39.64  72.29  88.70
2087.0  46.00  39.97  71.63  88.03
2088.0  46.00  39.97  70.95  87.34
2089.0  46.00  40.29  70.27  86.63
2090.0  46.00  40.29  69.62  86.03
2091.0  46.00  40.61  68.93  85.29
2092.0  46.00  40.61  68.26  84.66
2093.0  46.00  40.93  67.60  84.02
2094.0  46.00  40.93  66.93  83.36
2095.0  46.00  41.25  66.27  82.69
2096.0  46.00  41.25  65.60  82.00
2097.0  46.00  41.58  64.95  81.29
2098.0  46.00  41.90  64.29  80.57
2099.0  46.00  41.90  63.62  79.84
2100.0  46.00  42.22  62.95  79.09
2101.0  46.00  42.22  62.31  78.45
2102.0  46.00  42.22  61.71  77.93
2103.0  46.00  42.54  61.09  77.27
2104.0  46.00  42.87  60.46  76.59
2105.0  46.00  42.87  59.81  75.90
2106.0  46.00  42.87  59.20  75.33
2107.0  46.00  43.19  58.56  74.62
2108.0  46.00  43.19  57.96  74.02
2109.0  46.00  43.19  57.37  73.41
2110.0  46.00  43.51  56.80  72.78
2111.0  46.00  43.51  56.22  72.15
2112.0  46.00  43.83  55.66  71.50
2113.0  46.00  43.83  55.14  70.98
2114.0  46.00  43.83  54.61  70.44
2115.0  46.00  43.83  54.15  70.02
2116.0  46.00  44.16  53.65  69.46
2117.0  46.00  44.16  53.15  68.89
2118.0  46.00  44.48  52.67  68.32
2119.0  46.00  44.48  52.21  67.86
2120.0  46.00  44.48  51.75  67.39
2121.0  46.00  44.80  51.26  66.79
2122.0  46.00  44.80  50.79  66.30
2123.0  46.00  44.80  50.33  65.81
2124.0  46.00  44.80  49.87  65.31
2125.0  46.00  45.12  49.44  64.80
2126.0  46.00  45.12  48.99  64.28
2127.0  46.00  45.12  48.60  63.88
2128.0  46.00  45.12  48.21  63.48
2129.0  46.00  45.44  47.79  62.93
2130.0  46.00  45.44  47.36  62.38
2131.0  46.00  45.44  46.99  61.96
2132.0  46.00  45.44  46.62  61.52
2133.0  46.00  45.44  46.32  61.21
2134.0  46.00  45.77  45.99  60.76
2135.0  46.00  45.77  45.64  60.31
2136.0  46.00  45.77  45.35  59.98
2137.0  46.00  45.77  45.05  59.64
2138.0  46.00  45.77  44.76  59.30
2139.0  46.00  45.77  44.49  58.96
2140.0  46.00  46.09  44.24  58.60
2141.0  46.00  45.77  44.01  58.38
2142.0  46.00  46.09  43.77  58.02
2143.0  46.00  46.09  43.51  57.65
2144.0  46.00  46.09  43.31  57.42
2145.0  46.00  46.09  43.11  57.17
2146.0  46.00  46.09  42.92  56.93
2147.0  46.00  46.09  42.73  56.68
2148.0  46.00  46.09  42.56  56.42
2149.0  46.00  46.09  42.45  56.30
2150.0  46.00  46.09  42.34  56.17
2151.0  46.00  46.41  42.20  55.91
2152.0  46.00  46.41  42.04  55.65
2153.0  46.00  46.41  41.86  55.38
2154.0  46.00  46.41  41.69  55.11
2155.0  46.00  46.41  41.56  54.97
2156.0  46.00  46.41  41.38  54.69
2157.0  46.00  46.41  41.26  54.55
2158.0  46.00  46.41  41.14  54.40
2159.0  46.00  46.41  41.03  54.24
2160.0  46.00  46.41  40.92  54.09
2161.0  46.00  46.41  40.82  53.94
2162.0  46.00  46.41  40.73  53.78
2163.0  46.00  46.41  40.65  53.62
2164.0  46.00  46.41  40.58  53.46
2165.0  46.00  46.41  40.52  53.30
2166.0  46.00  46.41  40.52  53.27
2167.0  46.00  46.41  40.52  53.23
2168.0  46.00  46.41  40.52  53.20
2169.0  46.00  46.41  40.52  53.17
2170.0  46.00  46.41  40.52  53.13
2171.0  46.00  46.41  40.52  53.10
2172.0  46.00  46.41  40.52  53.07
2173.0  46.00  46.41  40.52  53.04
2174.0  46.00  46.41  40.52  53.00
2175.0  46.00  46.41  40.52  52.97
2176.0  46.00  46.41  40.52  52.94
2177.0  46.00  46.41  40.52  52.90
2178.0  46.00  46.41  40.52  52.87
2179.0  46.00  46.41  40.52  52.84
2180.0  46.00  46.41  40.52  52.81
2181.0  46.00  46.41  40.52  52.77
2182.0  46.00  46.41  40.52  52.74
2183.0  46.00  46.41  40.52  52.71
2184.0  46.00  46.41  40.52  52.67
2185.0  46.00  46.41  40.52  52.64
2186.0  46.00  46.41  40.52  52.61
2187.0  46.00  46.41  40.52  52.58
2188.0  46.00  46.41  40.52  52.54
2189.0  46.00  46.41  40.52  52.51
2190.0  46.00  46.41  40.52  52.48
2191.0  46.00  46.41  40.52  52.44
2192.0  46.00  46.41  40.52  52.41
2193.0  46.00  46.41  40.52  52.38
2194.0  46.00  46.41  40.52  52.35
2195.0  46.00  46.41  40.52  52.31
2196.0  46.00  46.41  40.52  52.28
2197.0  46.00  46.41  40.52  52.25
2198.0  46.00  46.41  40.52  52.21
2199.0  46.00  46.41  40.52  52.18
2200.0  46.00  46.41  40.52  52.15
2201.0  46.00  46.41  40.52  52.11
2202.0  46.00  46.41  40.52  52.08
2203.0  46.00  46.41  40.52  52.05
2204.0  46.00  46.41  40.52  52.02
2205.0  46.00  46.41  40.52  51.98
2206.0  46.00  46.41  40.52  51.95
2207.0  46.00  46.41  40.52  51.92
2208.0  46.00  46.41  40.52  51.88
2209.0  46.00  46.41  40.52  51.85
2210.0  46.00  46.41  40.52  51.82
2211.0  46.00  46.41  40.52  51.79
2212.0  46.00  46.41  40.52  51.75
2213.0  46.00  46.41  40.52  51.72
2214.0  46.00  46.09  40.56  51.82
2215.0  46.00  46.41  40.59  51.79
2216.0  46.00  46.09  40.66  51.89
2217.0  46.00  46.09  40.74  51.99
2218.0  46.00  46.41  40.80  51.96
2219.0  46.00  46.41  40.84  51.93
2220.0  46.00  46.41  40.87  51.90
2221.0  46.00  46.41  40.88  51.88
2222.0  46.00  46.09  40.92  51.98
2223.0  46.00  46.09  40.99  52.08
2224.0  46.00  46.09  41.07  52.19
2225.0  46.00  46.09  41.15  52.30
2226.0  46.00  46.09  41.24  52.41
2227.0  46.00  46.09  41.34  52.52
2228.0  46.00  46.09  41.42  52.63
2229.0  46.00  46.09  41.46  52.62
2230.0  46.00  46.09  41.56  52.73
2231.0  46.00  46.09  41.60  52.72
2232.0  46.00  46.09  41.64  52.70
2233.0  46.00  46.09  41.73  52.82
2234.0  46.00  46.09  41.81  52.94
2235.0  46.00  46.09  41.88  53.06
2236.0  46.00  46.09  41.94  53.18
2237.0  46.00  46.09  41.94  53.17
2238.0  46.00  46.09  41.94  53.17
2239.0  46.00  46.09  41.94  53.16
2240.0  46.00  46.09  41.94  53.15
2241.0  46.00  46.09  41.94  53.15
2242.0  46.00  46.09  41.94  53.14
2243.0  46.00  46.09  41.94  53.13
2244.0  46.00  46.09  41.94  53.12
2245.0  46.00  46.09  41.94  53.12
2246.0  46.00  46.09  41.94  53.11
2247.0  46.00  46.09  41.94  53.10
2248.0  46.00  46.09  41.94  53.10
2249.0  46.00  46.09  41.94  53.09
2250.0  46.00  46.09  41.94  53.08
2251.0  46.00  46.09  41.94  53.07
2252.0  46.00  46.09  41.94  53.07
2253.0  46.00  46.09  41.94  53.06
2254.0  46.00  46.09  41.94  53.05
2255.0  46.00  46.09  41.94  53.05
2256.0  46.00  46.09  41.94  53.04
2257.0  46.00  46.09  41.94  53.03
2258.0  46.00  46.09  41.94  53.02
2259.0  46.00  46.09  41.94  53.02
2260.0  46.00  46.09  41.94  53.01
2261.0  46.00  46.09  41.94  53.00
2262.0  46.00  46.09  41.94  53.00
2263.0  46.00  46.09  41.94  52.99
2264.0  46.00  46.09  41.94  52.98
2265.0  46.00  46.09  41.94  52.97
2266.0  46.00  46.09  41.94  52.97
2267.0  46.00  46.09  41.94  52.96
2268.0  46.00  46.09  41.94  52.95
2269.0  46.00  46.09  41.94  52.95
2270.0  46.00  46.09  41.94  52.94
2271.0  46.00  46.09  41.94  52.93
2272.0  46.00  46.09  41.94  52.92
2273.0  46.00  46.09  41.94  52.92
2274.0  46.00  46.09  41.94  52.91
2275.0  46.00  46.09  41.94  52.90
2276.0  46.00  46.09  41.94  52.90
2277.0  46.00  46.09  41.94  52.89
2278.0  46.00  46.09  41.94  52.88
2279.0  46.00  46.09  41.94  52.88
2280.0  46.00  46.09  41.94  52.87
2281.0  46.00  46.09  41.94  52.86
2282.0  46.00  46.09  41.94  52.85
2283.0  46.00  46.09  41.94  52.85
2284.0  46.00  46.09  41.94  52.84
2285.0  46.00  46.09  41.94  52.83
2286.0  46.00  46.09  41.94  52.83
2287.0  46.00  46.09  41.94  52.82
2288.0  46.00  46.09  41.94  52.81
2289.0  46.00  46.09  41.94  52.80
2290.0  46.00  46.09  41.94  52.80
2291.0  46.00  46.09  41.94  52.79
2292.0  46.00  46.09  41.94  52.78
2293.0  46.00  46.09  41.94  52.78
2294.0  46.00  46.09  41.94  52.77
2295.0  46.00  46.09  41.94  52.76
2296.0  46.00  46.09  41.94  52.75
2297.0  46.00  46.09  41.94  52.75
2298.0  46.00  46.09  41.94  52.74
2299.0  46.00  46.09  41.94  52.73
2300.0  46.00  46.09  41.94  52.73
2301.0  46.00  46.09  41.94  52.72
2302.0  46.00  46.09  41.94  52.71
2303.0  46.00  46.09  41.94  52.70
2304.0  46.00  46.09  41.94  52.70
2305.0  46.00  46.09  41.94  52.69
2306.0  46.00  46.09  41.94  52.68
2307.0  46.00  46.09  41.94  52.68
2308.0  46.00  46.09  41.94  52.67
2309.0  46.00  46.09  41.94  52.66
2310.0  46.00  46.09  41.94  52.65
2311.0  46.00  46.09  41.94  52.65
2312.0  46.00  46.09  41.94  52.64
2313.0  46.00  46.09  41.94  52.63
2314.0  46.00  46.09  41.94  52.63
2315.0  46.00  46.09  41.94  52.62
2316.0  46.00  46.09  41.94  52.61
2317.0  46.00  46.09  41.94  52.60
2318.0  46.00  46.09  41.94  52.60
2319.0  46.00  46.09  41.94  52.59
2320.0  46.00  46.09  41.94  52.58
2321.0  46.00  46.09  41.94  52.58
2322.0  46.00  45.77  41.98  52.70
2323.0  46.00  46.09  42.01  52.69
2324.0  46.00  46.09  42.03  52.69
2325.0  46.00  46.09  42.04  52.68
2326.0  46.00  46.09  42.05  52.68
2327.0  46.00  46.09  42.05  52.67
2328.0  46.00  46.09  42.06  52.67
2329.0  46.00  46.09  42.05  52.66
2330.0  46.00  46.09  42.05  52.66
2331.0  46.00  46.09  42.04  52.65
2332.0  46.00  46.09  42.03  52.65
2333.0  46.00  46.09  42.03  52.64
2334.0  46.00  46.09  42.02  52.64
2335.0  46.00  46.09  42.00  52.63
2336.0  46.00  46.09  41.99  52.62
2337.0  46.00  46.09  41.94  52.49
2338.0  46.00  46.09  41.94  52.48
2339.0  46.00  46.09  41.94  52.47
2340.0  46.00  46.09  41.94  52.47
2341.0  46.00  46.09  41.94  52.46
2342.0  46.00  46.09  41.94  52.45
2343.0  46.00  46.09  41.94  52.45
2344.0  46.00  46.09  41.94  52.44
2345.0  46.00  46.09  41.94  52.43
2346.0  46.00  46.09  41.94  52.42
2347.0  46.00  46.09  41.94  52.42
2348.0  46.00  46.09  41.94  52.41
2349.0  46.00  46.09  41.94  52.40
2350.0  46.00  46.09  41.94  52.40
2351.0  46.00  46.09  41.94  52.39
2352.0  46.00  46.09  41.94  52.38
2353.0  46.00  46.09  41.94  52.37
2354.0  46.00  45.77  41.98  52.50
2355.0  46.00  46.09  42.01  52.49
2356.0  46.00  46.09  42.03  52.49
2357.0  46.00  46.09  42.04  52.48
2358.0  46.00  46.09  42.05  52.48
2359.0  46.00  46.09  42.05  52.47
2360.0  46.00  46.09  42.06  52.47
2361.0  46.00  46.09  42.05  52.46
2362.0  46.00  46.09  42.05  52.45
2363.0  46.00  46.09  42.04  52.45
2364.0  46.00  46.09  42.03  52.44
2365.0  46.00  46.09  42.03  52.44
2366.0  46.00  46.09  42.02  52.43
2367.0  46.00  46.09  42.00  52.43
2368.0  46.00  46.09  41.99  52.42
2369.0  46.00  46.09  41.94  52.29
2370.0  46.00  46.09  41.94  52.28
2371.0  46.00  46.09  41.94  52.27
2372.0  46.00  46.09  41.94  52.27
2373.0  46.00  46.09  41.94  52.26
2374.0  46.00  46.09  41.94  52.25
2375.0  46.00  46.09  41.94  52.24
2376.0  46.00  46.09  41.94  52.24
2377.0  46.00  45.77  41.98  52.36
2378.0  46.00  46.09  42.01  52.35
2379.0  46.00  46.09  42.03  52.35
2380.0  46.00  46.09  42.04  52.34
2381.0  46.00  46.09  42.05  52.34
2382.0  46.00  46.09  42.05  52.33
2383.0  46.00  46.09  42.06  52.33
2384.0  46.00  46.09  42.05  52.32
2385.0  46.00  46.09  42.05  52.32
2386.0  46.00  46.09  42.04  52.31
2387.0  46.00  46.09  42.03  52.31
2388.0  46.00  46.09  42.03  52.30
2389.0  46.00  46.09  42.02  52.30
2390.0  46.00  46.09  42.00  52.29
2391.0  46.00  46.09  41.99  52.28
2392.0  46.00  46.09  41.94  52.15
2393.0  46.00  45.77  41.98  52.27
2394.0  46.00  46.09  42.01  52.27
2395.0  46.00  46.09  42.03  52.26
2396.0  46.00  46.09  42.04  52.26
2397.0  46.00  46.09  42.05  52.25
2398.0  46.00  46.09  42.05  52.25
2399.0  46.00  46.09  42.06  52.24
2400.0  46.00  46.09  42.05  52.23
2401.0  46.00  46.09  42.05  52.23
2402.0  46.00  46.09  42.04  52.22
2403.0  46.00  46.09  42.03  52.22
2404.0  46.00  46.09  42.03  52.21
2405.0  46.00  46.09  42.02  52.21
2406.0  46.00  46.09  42.00  52.20
2407.0  46.00  46.09  41.99  52.20
2408.0  46.00  46.09  41.94  52.06
2409.0  46.00  46.09  41.94  52.05
2410.0  46.00  46.09  41.94  52.05
2411.0  46.00  46.09  41.94  52.04
2412.0  46.00  46.09  41.94  52.03
2413.0  46.00  46.09  41.94  52.03
2414.0  46.00  46.09  41.94  52.02
2415.0  46.00  45.77  41.98  52.14
2416.0  46.00  46.09  42.01  52.14
2417.0  46.00  46.09  42.03  52.13
2418.0  46.00  46.09  42.04  52.13
2419.0  46.00  46.09  42.05  52.12
2420.0  46.00  46.09  42.05  52.11
2421.0  46.00  46.09  42.06  52.11
2422.0  46.00  46.09  42.05  52.10
2423.0  46.00  46.09  42.05  52.10
2424.0  46.00  46.09  42.04  52.09
2425.0  46.00  46.09  42.03  52.09
2426.0  46.00  46.09  42.03  52.08
2427.0  46.00  46.09  42.02  52.08
2428.0  46.00  46.09  42.00  52.07
2429.0  46.00  46.09  41.99  52.07
2430.0  46.00  46.09  41.94  51.93
2431.0  46.00  46.09  41.94  51.92
2432.0  46.00  46.09  41.94  51.92
2433.0  46.00  45.77  41.98  52.04
2434.0  46.00  46.09  42.01  52.03
2435.0  46.00  46.09  42.03  52.03
2436.0  46.00  46.09  42.04  52.02
2437.0  46.00  46.09  42.05  52.02
2438.0  46.00  46.09  42.05  52.01
2439.0  46.00  46.09  42.06  52.01
2440.0  46.00  46.09  42.05  52.00
2441.0  46.00  46.09  42.05  52.00
2442.0  46.00  46.09  42.04  51.99
2443.0  46.00  46.09  42.03  51.99
2444.0  46.00  46.09  42.03  51.98
2445.0  46.00  46.09  42.02  51.97
2446.0  46.00  46.09  42.00  51.97
2447.0  46.00  46.09  41.99  51.96
2448.0  46.00  46.09  41.94  51.83
2449.0  46.00  46.09  41.94  51.82
2450.0  46.00  46.09  41.94  51.81
2451.0  46.00  46.09  41.94  51.81
2452.0  46.00  46.09  41.94  51.80
2453.0  46.00  46.09  41.94  51.79
2454.0  46.00  46.09  41.94  51.79
2455.0  46.00  46.09  41.94  51.78
2456.0  46.00  46.09  41.94  51.77
2457.0  46.00  46.09  41.94  51.76
2458.0  46.00  46.09  41.94  51.76
2459.0  46.00  46.09  41.94  51.75
2460.0  46.00  46.09  41.94  51.74
2461.0  46.00  46.09  41.94  51.74
2462.0  46.00  46.09  41.94  51.73
2463.0  46.00  46.09  41.94  51.72
2464.0  46.00  45.77  41.98  51.84
2465.0  46.00  46.09  42.01  51.84
2466.0  46.00  46.09  42.03  51.83
2467.0  46.00  46.09  42.04  51.83
2468.0  46.00  46.09  42.05  51.82
2469.0  46.00  46.09  42.05  51.82
2470.0  46.00  46.09  42.06  51.81
2471.0  46.00  46.09  42.05  51.81
2472.0  46.00  46.09  42.05  51.80
2473.0  46.00  46.09  42.04  51.80
2474.0  46.00  46.09  42.03  51.79
2475.0  46.00  46.09  42.03  51.79
2476.0  46.00  46.09  42.02  51.78
2477.0  46.00  46.09  42.00  51.77
2478.0  46.00  46.09  41.99  51.77
2479.0  46.00  46.09  41.94  51.63
2480.0  46.00  46.09  41.94  51.63
2481.0  46.00  46.09  41.94  51.62
2482.0  46.00  46.09  41.94  51.61
2483.0  46.00  46.09  41.94  51.60
2484.0  46.00  46.09  41.94  51.60
2485.0  46.00  46.09  41.94  51.59
2486.0  46.00  46.09  41.94  51.58
2487.0  46.00  46.09  41.94  51.58
2488.0  46.00  46.09  41.94  51.57
2489.0  46.00  46.09  41.94  51.56
2490.0  46.00  46.09  41.94  51.55
2491.0  46.00  46.09  41.94  51.55
2492.0  46.00  46.09  41.94  51.54
2493.0  46.00  46.09  41.94  51.53
2494.0  46.00  46.09  41.94  51.53
2495.0  46.00  46.09  41.94  51.52
2496.0  46.00  46.09  41.94  51.51
2497.0  46.00  46.09  41.94  51.51
2498.0  46.00  46.09  41.94  51.50
2499.0  46.00  46.09  41.94  51.49
2500.0  46.00  46.09  41.94  51.48
2501.0  46.00  46.09  41.94  51.48
2502.0  46.00  46.09  41.94  51.47
2503.0  46.00  46.09  41.94  51.46
2504.0  46.00  46.09  41.94  51.46
2505.0  46.00  46.09  41.94  51.45
2506.0  46.00  46.09  41.94  51.44
2507.0  46.00  46.09  41.94  51.43
2508.0  44.00  46.09  41.09  50.62
2509.0  44.00  46.09  39.93  49.79
2510.0  44.00  46.09  38.71  48.95
2511.0  44.00  46.09  37.56  48.10
2512.0  44.00  46.09  36.52  47.24
2513.0  44.00  46.09  35.57  46.37
2514.0  44.00  46.09  34.69  45.49
2515.0  44.00  46.09  33.88  44.59
2516.0  44.00  46.09  33.11  43.69
2517.0  44.00  46.09  32.40  42.78
2518.0  44.00  46.09  31.75  41.85
2519.0  44.00  46.09  31.16  40.92
2520.0  44.00  46.09  30.65  39.97
2521.0  44.00  46.09  30.21  39.01
2522.0  44.00  46.09  29.85  38.05
2523.0  44.00  45.77  29.90  38.01
2524.0  44.00  45.77  29.97  37.98
2525.0  44.00  45.77  30.07  37.94
2526.0  44.00  45.77  30.18  37.91
2527.0  44.00  45.77  30.29  37.88
2528.0  44.00  45.77  30.42  37.85
2529.0  44.00  45.77  30.54  37.83
2530.0  44.00  45.77  30.66  37.80
2531.0  44.00  45.77  30.77  37.78
2532.0  44.00  45.77  30.88  37.76
2533.0  44.00  45.77  30.98  37.74
2534.0  44.00  45.44  31.12  37.85
2535.0  44.00  45.44  31.27  37.97
2536.0  44.00  45.44  31.44  38.09
2537.0  44.00  45.44  31.60  38.21
2538.0  44.00  45.44  31.72  38.21
2539.0  44.00  45.44  31.84  38.21
2540.0  44.00  45.44  31.97  38.21
2541.0  44.00  45.44  32.09  38.21
2542.0  44.00  45.44  32.20  38.21
2543.0  44.00  45.44  32.31  38.22
2544.0  44.00  45.44  32.41  38.22
2545.0  44.00  45.12  32.55  38.36
2546.0  44.00  45.12  32.70  38.50
2547.0  44.00  45.12  32.87  38.65
2548.0  44.00  45.12  33.04  38.80
2549.0  44.00  45.12  33.15  38.82
2550.0  44.00  45.12  33.28  38.84
2551.0  44.00  45.12  33.40  38.87
2552.0  44.00  45.12  33.52  38.90
2553.0  44.00  45.12  33.64  38.93
2554.0  44.00  45.12  33.75  38.96
2555.0  44.00  44.80  33.89  39.12
2556.0  44.00  44.80  34.06  39.29
2557.0  44.00  44.80  34.23  39.46
2558.0  44.00  44.80  34.41  39.63
2559.0  44.00  44.80  34.59  39.81
2560.0  44.00  44.80  34.71  39.86
2561.0  44.00  44.80  34.83  39.91
2562.0  44.00  44.80  34.95  39.96
2563.0  44.00  44.80  35.07  40.01
2564.0  44.00  44.80  35.18  40.07
2565.0  44.00  44.80  35.28  40.13
2566.0  44.00  44.80  35.37  40.19
2567.0  44.00  44.48  35.50  40.38
2568.0  44.00  44.48  35.64  40.58
2569.0  44.00  44.48  35.79  40.77
2570.0  44.00  44.48  35.90  40.85
2571.0  44.00  44.48  36.02  40.92
2572.0  44.00  44.48  36.14  41.00
2573.0  44.00  44.48  36.27  41.07
2574.0  44.00  44.48  36.39  41.15
2575.0  44.00  44.48  36.50  41.23
2576.0  44.00  44.48  36.61  41.31
2577.0  44.00  44.48  36.71  41.40
2578.0  44.00  44.48  36.80  41.48
2579.0  44.00  44.16  36.93  41.70
2580.0  44.00  44.16  37.07  41.92
2581.0  44.00  44.16  37.23  42.15
2582.0  44.00  44.16  37.33  42.24
2583.0  44.00  44.48  37.41  42.21
2584.0  44.00  44.48  37.46  42.18
2585.0  44.00  44.48  37.48  42.15
2586.0  44.00  44.16  37.54  42.25
2587.0  44.00  44.16  37.61  42.35
2588.0  44.00  44.16  37.69  42.45
2589.0  44.00  44.16  37.78  42.56
2590.0  44.00  44.16  37.87  42.66
2591.0  44.00  44.16  37.96  42.77
2592.0  44.00  44.16  38.04  42.88
2593.0  44.00  44.16  38.11  42.99
2594.0  44.00  44.16  38.14  42.98
2595.0  44.00  44.16  38.17  42.96
2596.0  44.00  44.16  38.20  42.94
2597.0  44.00  44.16  38.23  42.92
2598.0  44.00  44.16  38.31  43.04
2599.0  44.00  44.16  38.38  43.15
2600.0  44.00  44.16  38.44  43.27
2601.0  44.00  44.16  38.44  43.26
2602.0  44.00  44.16  38.44  43.24
2603.0  44.00  44.16  38.44  43.23
2604.0  44.00  44.16  38.44  43.22
2605.0  44.00  44.16  38.44  43.21
2606.0  44.00  44.16  38.44  43.19
2607.0  44.00  44.16  38.44  43.18
2608.0  44.00  44.16  38.44  43.17
2609.0  44.00  44.16  38.44  43.16
2610.0  44.00  43.83  38.48  43.27
2611.0  44.00  44.16  38.51  43.26
2612.0  44.00  44.16  38.54  43.25
2613.0  44.00  44.16  38.55  43.24
2614.0  44.00  44.16  38.56  43.23
2615.0  44.00  44.16  38.56  43.22
2616.0  44.00  43.83  38.61  43.34
2617.0  44.00  43.83  38.68  43.46
2618.0  44.00  43.83  38.77  43.59
2619.0  44.00  44.16  38.83  43.58
2620.0  44.00  44.16  38.86  43.57
2621.0  44.00  44.16  38.88  43.57
2622.0  44.00  44.16  38.88  43.56
2623.0  44.00  43.83  38.92  43.69
2626.0  44.00  44.16  38.93  43.68
2627.0  44.00  44.16  38.88  43.55
2628.0  44.00  44.16  38.87  43.54
2629.0  44.00  43.83  38.90  43.67
2630.0  44.00  44.16  38.91  43.67
2631.0  44.00  44.16  38.90  43.66
2632.0  44.00  43.83  38.92  43.79
2633.0  44.00  44.16  38.87  43.66
2634.0  44.00  44.16  38.82  43.52
2635.0  44.00  43.83  38.82  43.52
2636.0  44.00  43.83  38.89  43.64
2637.0  44.00  43.83  38.97  43.77
2639.0  44.00  43.83  39.06  43.90
2640.0  44.00  43.83  39.16  44.03
2641.0  44.00  43.83  39.21  44.03
2642.0  44.00  44.16  39.27  44.03
2643.0  44.00  44.16  39.29  44.03
2644.0  44.00  43.83  39.34  44.16
2645.0  44.00  44.16  39.30  44.04
2646.0  44.00  44.16  39.29  44.04
2647.0  44.00  44.16  39.26  44.04
2648.0  44.00  43.83  39.22  44.04
2649.0  44.00  44.16  39.20  44.04
2650.0  44.00  43.83  39.21  44.17
2651.0  44.00  43.83  39.19  44.18
2652.0  44.00  43.83  39.18  44.18
2653.0  44.00  43.83  39.20  44.18
2654.0  44.00  43.83  39.23  44.19
2655.0  44.00  43.83  39.27  44.19
2656.0  44.00  43.83  39.32  44.19
2657.0  44.00  44.16  39.38  44.19
2658.0  44.00  44.16  39.40  44.20
2659.0  44.00  43.83  39.39  44.20
2660.0  44.00  43.83  39.44  44.33
2661.0  44.00  43.83  39.50  44.47
2662.0  44.00  43.83  39.56  44.61
2663.0  44.00  44.16  39.52  44.48
2664.0  44.00  43.83  39.55  44.62
2665.0  44.00  44.16  39.49  44.50
2666.0  44.00  43.83  39.46  44.51
2667.0  44.00  44.16  39.40  44.38
2668.0  44.00  43.83  39.37  44.39
2669.0  44.00  44.16  39.32  44.26
2670.0  44.00  43.83  39.29  44.26
2671.0  44.00  44.16  39.25  44.14
2672.0  44.00  44.16  39.23  44.14
2673.0  44.00  44.16  39.20  44.14
