tm     Tsp    T1     Q1    
1338.0  37.00  38.03  21.20  23.83
1339.0  37.00  38.03  21.01  23.71
1340.0  37.00  38.03  20.81  23.60
1341.0  37.00  38.03  20.61  23.49
1342.0  37.00  38.03  20.40  23.38
1343.0  37.00  38.03  20.20  23.29
1344.0  37.00  38.03  19.99  23.20
1345.0  37.00  38.03  19.78  23.13
1346.0  37.00  38.03  19.58  23.07
1347.0  37.00  38.03  19.36  23.02
1348.0  37.00  38.35  19.15  22.97
1349.0  37.00  38.03  19.07  22.94
1350.0  37.00  38.35  18.85  22.88
1351.0  37.00  38.03  18.77  22.83
1352.0  37.00  38.03  18.68  22.81
1353.0  37.00  38.03  18.59  22.79
1354.0  37.00  38.03  18.51  22.79
1355.0  37.00  38.35  18.29  22.74
1356.0  37.00  38.35  18.07  22.67
1357.0  37.00  38.35  17.85  22.58
1358.0  37.00  38.35  17.63  22.49
1359.0  37.00  38.03  17.54  22.44
1360.0  37.00  38.03  17.45  22.42
1361.0  37.00  38.35  17.22  22.37
1362.0  37.00  38.03  17.13  22.36
1363.0  37.00  38.03  17.16  22.41
1364.0  37.00  38.03  17.07  22.42
1365.0  37.00  38.03  17.11  22.49
1366.0  37.00  38.35  16.89  22.47
1367.0  37.00  38.03  16.79  22.47
1368.0  37.00  38.03  16.70  22.50
1369.0  37.00  38.03  16.61  22.54
1370.0  37.00  38.03  16.65  22.62
1371.0  37.00  38.03  16.69  22.70
1372.0  37.00  38.03  16.73  22.77
1373.0  37.00  38.03  16.77  22.83
1374.0  37.00  38.03  16.68  22.85
1375.0  37.00  38.03  16.60  22.87
1376.0  37.00  38.03  16.64  22.93
1377.0  37.00  38.03  16.56  22.94
1378.0  37.00  38.03  16.47  22.95
1379.0  37.00  38.03  16.39  22.96
1380.0  37.00  38.03  16.31  22.97
1381.0  37.00  37.71  16.48  23.06
1382.0  37.00  38.03  16.40  23.10
1383.0  37.00  37.71  16.45  23.16
1384.0  37.00  38.03  16.37  23.20
1385.0  37.00  38.03  16.29  23.23
1386.0  37.00  37.71  16.35  23.29
1387.0  37.00  37.71  16.40  23.37
1388.0  37.00  37.71  16.45  23.47
1389.0  37.00  37.71  16.51  23.57
1390.0  37.00  37.71  16.57  23.68
1391.0  37.00  37.71  16.63  23.78
1392.0  37.00  37.71  16.69  23.88
1393.0  37.00  37.71  16.75  23.98
1394.0  37.00  37.71  16.82  24.07
1395.0  37.00  37.71  16.89  24.15
1396.0  37.00  37.71  16.82  24.18
1397.0  37.00  37.71  16.89  24.25
1398.0  37.00  37.71  16.83  24.28
1399.0  37.00  37.71  16.90  24.34
1400.0  37.00  37.71  16.98  24.39
1401.0  37.00  37.71  16.92  24.39
1402.0  37.00  37.71  16.86  24.39
1403.0  37.00  37.71  16.81  24.39
1404.0  37.00  37.39  16.88  24.44
1405.0  37.00  37.39  16.96  24.51
1406.0  37.00  37.39  17.03  24.61
1407.0  37.00  37.39  17.11  24.72
1408.0  37.00  37.39  17.19  24.83
1409.0  37.00  37.39  17.27  24.95
1410.0  37.00  37.39  17.36  25.07
1411.0  37.00  37.39  17.45  25.19
1412.0  37.00  37.39  17.53  25.30
1413.0  37.00  37.39  17.62  25.41
1414.0  37.00  37.39  17.71  25.50
1415.0  37.00  37.39  17.81  25.59
1416.0  37.00  37.39  17.90  25.67
1417.0  37.00  37.39  18.00  25.73
1418.0  37.00  37.39  18.09  25.78
1419.0  37.00  37.39  18.06  25.78
1420.0  37.00  37.39  18.03  25.78
1421.0  37.00  37.06  18.13  25.83
1422.0  37.00  37.06  18.23  25.90
1423.0  37.00  37.06  18.34  26.00
1424.0  37.00  37.06  18.44  26.11
1425.0  37.00  37.39  18.42  26.18
1426.0  37.00  37.06  18.52  26.27
1427.0  37.00  37.06  18.63  26.37
1428.0  37.00  37.06  18.74  26.47
1429.0  37.00  37.06  18.85  26.58
1430.0  37.00  37.06  18.97  26.68
1431.0  37.00  37.06  19.08  26.78
1432.0  37.00  37.06  19.20  26.87
1433.0  37.00  37.06  19.32  26.95
1434.0  37.00  37.06  19.44  27.02
1435.0  37.00  37.06  19.56  27.09
1436.0  37.00  37.06  19.55  27.10
1437.0  37.00  37.06  19.55  27.11
1438.0  37.00  37.06  19.54  27.12
1439.0  37.00  37.06  19.53  27.13
1440.0  37.00  37.06  19.66  27.18
1441.0  37.00  37.06  19.65  27.18
1442.0  37.00  37.06  19.65  27.18
1443.0  37.00  37.06  19.64  27.18
1444.0  37.00  37.06  19.64  27.18
1445.0  37.00  37.06  19.63  27.18
1446.0  37.00  37.06  19.63  27.18
1447.0  37.00  37.06  19.62  27.18
1448.0  37.00  37.06  19.62  27.18
1449.0  37.00  37.06  19.61  27.18
1450.0  37.00  37.06  19.61  27.18
1451.0  37.00  37.06  19.60  27.18
1452.0  37.00  36.74  19.73  27.23
1453.0  37.00  37.06  19.72  27.26
1454.0  37.00  37.06  19.72  27.28
1455.0  37.00  37.06  19.72  27.29
1456.0  37.00  37.06  19.71  27.30
1457.0  37.00  37.06  19.71  27.31
1458.0  37.00  36.74  19.84  27.35
1459.0  37.00  37.06  19.83  27.38
1460.0  37.00  37.06  19.83  27.40
1461.0  37.00  37.06  19.83  27.40
1462.0  37.00  36.74  19.96  27.45
1463.0  37.00  37.06  19.96  27.47
1464.0  37.00  36.74  20.09  27.53
1465.0  37.00  36.74  20.22  27.60
1466.0  37.00  36.74  20.36  27.69
1467.0  37.00  37.06  20.23  27.70
1468.0  37.00  37.06  20.23  27.73
1469.0  37.00  37.06  20.24  27.74
1470.0  37.00  36.74  20.37  27.78
1471.0  37.00  36.74  20.51  27.84
1472.0  37.00  37.06  20.51  27.87
1473.0  37.00  36.74  20.52  27.87
1474.0  37.00  37.06  20.53  27.89
1475.0  37.00  36.74  20.67  27.93
1478.0  37.00  37.06  20.67  27.93
1479.0  37.00  36.74  20.68  27.92
1480.0  37.00  37.06  20.69  27.92
1481.0  37.00  36.74  20.70  27.91
1482.0  37.00  36.74  20.71  27.92
1483.0  37.00  37.06  20.59  27.90
1484.0  37.00  37.06  20.59  27.91
1485.0  37.00  37.06  20.60  27.89
1486.0  37.00  36.74  20.74  27.90
1487.0  37.00  36.74  20.75  27.89
1488.0  37.00  36.74  20.76  27.91
1489.0  37.00  36.74  20.89  27.98
1490.0  37.00  36.74  20.91  28.01
1491.0  37.00  36.74  21.05  28.09
1492.0  37.00  36.74  21.06  28.13
1493.0  37.00  36.74  21.20  28.21
1494.0  37.00  37.06  21.08  28.21
1495.0  37.00  37.06  21.10  28.21
1496.0  37.00  36.74  21.11  28.19
1497.0  37.00  36.74  21.12  28.20
1498.0  37.00  36.74  21.26  28.25
1499.0  37.00  37.06  21.28  28.26
1500.0  37.00  37.06  21.29  28.23
1501.0  37.00  36.74  21.30  28.18
1502.0  37.00  36.74  21.32  28.16
1503.0  37.00  36.74  21.33  28.15
1504.0  37.00  36.74  21.35  28.15
1505.0  37.00  37.06  21.23  28.12
1506.0  37.00  37.06  21.11  28.07
1507.0  37.00  36.74  21.12  28.05
1508.0  37.00  37.06  21.00  28.00
1509.0  37.00  37.06  21.01  27.99
1510.0  37.00  37.06  21.02  27.95
1511.0  37.00  37.06  20.89  27.86
1512.0  37.00  37.06  20.77  27.77
1513.0  37.00  36.74  20.78  27.72
1514.0  37.00  37.06  20.78  27.71
1515.0  37.00  37.06  20.79  27.68
1516.0  37.00  37.06  20.66  27.60
1517.0  37.00  37.06  20.53  27.52
1518.0  37.00  37.06  20.40  27.45
1519.0  37.00  37.06  20.27  27.38
1520.0  37.00  37.06  20.27  27.37
1521.0  37.00  37.06  20.27  27.35
1522.0  37.00  37.06  20.14  27.29
1523.0  37.00  37.06  20.13  27.28
1524.0  37.00  37.06  20.13  27.27
1525.0  37.00  37.06  20.13  27.26
1526.0  37.00  37.06  20.12  27.25
1527.0  37.00  37.06  20.12  27.24
1528.0  37.00  37.06  19.99  27.18
1529.0  37.00  37.06  19.98  27.18
1530.0  37.00  37.06  19.98  27.18
1531.0  37.00  37.06  19.97  27.18
1532.0  37.00  37.06  19.97  27.18
1533.0  37.00  37.06  19.96  27.18
1534.0  37.00  37.06  19.96  27.18
1535.0  37.00  37.06  19.95  27.18
1536.0  37.00  37.06  19.95  27.18
1537.0  37.00  37.06  19.94  27.18
1538.0  37.00  37.06  19.94  27.18
1539.0  37.00  37.06  19.93  27.18
1540.0  37.00  36.74  20.06  27.23
1541.0  37.00  37.06  20.05  27.26
1542.0  37.00  37.06  20.05  27.28
1543.0  37.00  37.06  20.05  27.29
1544.0  37.00  37.06  20.04  27.30
1545.0  37.00  37.06  20.04  27.31
1546.0  37.00  37.06  20.04  27.31
1547.0  37.00  37.06  20.03  27.30
1548.0  37.00  37.06  20.03  27.30
1549.0  37.00  37.06  20.02  27.29
1550.0  37.00  37.06  20.02  27.28
1551.0  37.00  37.06  20.02  27.27
1552.0  37.00  37.06  20.01  27.26
1553.0  37.00  37.06  20.01  27.25
1554.0  37.00  37.06  20.01  27.24
1555.0  37.00  37.06  19.87  27.18
1556.0  37.00  37.06  19.87  27.18
1557.0  37.00  36.74  19.99  27.23
1558.0  37.00  37.06  19.99  27.26
1559.0  37.00  37.06  19.99  27.28
1560.0  37.00  37.06  19.98  27.29
1561.0  37.00  37.06  19.98  27.30
1562.0  37.00  37.06  19.98  27.31
1563.0  37.00  36.74  20.10  27.35
1564.0  60.00  37.06  29.42  37.95
1565.0  60.00  37.06  38.87  52.08
1566.0  60.00  37.06  48.43  65.56
1567.0  60.00  37.06  58.12  76.53
1568.0  60.00  37.06  67.94  84.72
1569.0  60.00  37.06  77.87  90.57
1570.0  60.00  37.06  87.93  94.68
1571.0  60.00  37.06  98.11  97.52
1572.0  60.00  37.06 100.00  99.45
1573.0  60.00  37.06 100.00 100.00
1574.0  60.00  37.39 100.00 100.00
1575.0  60.00  37.39 100.00 100.00
1576.0  60.00  37.39 100.00 100.00
1577.0  60.00  37.71 100.00 100.00
1578.0  60.00  37.71 100.00 100.00
1579.0  60.00  38.03 100.00 100.00
1580.0  60.00  38.03 100.00 100.00
1581.0  60.00  38.35 100.00 100.00
1582.0  60.00  38.35 100.00 100.00
1583.0  60.00  38.68 100.00 100.00
1584.0  60.00  38.68 100.00 100.00
1585.0  60.00  39.00 100.00 100.00
1586.0  60.00  39.00 100.00 100.00
1587.0  60.00  39.32 100.00 100.00
1588.0  60.00  39.64 100.00 100.00
1589.0  60.00  39.64 100.00 100.00
1590.0  60.00  39.97 100.00 100.00
1591.0  60.00  40.29 100.00 100.00
1592.0  60.00  40.29 100.00 100.00
1593.0  60.00  40.61 100.00 100.00
1594.0  60.00  40.93 100.00 100.00
1595.0  60.00  41.25 100.00 100.00
1596.0  60.00  41.25 100.00 100.00
1597.0  60.00  41.58 100.00 100.00
1598.0  60.00  41.90 100.00 100.00
1599.0  60.00  41.90 100.00 100.00
1600.0  60.00  42.54 100.00 100.00
1601.0  60.00  42.54 100.00 100.00
1602.0  60.00  42.87 100.00 100.00
1603.0  60.00  43.19 100.00 100.00
1604.0  60.00  43.51 100.00 100.00
1605.0  60.00  43.51 100.00 100.00
1606.0  60.00  43.83 100.00 100.00
1607.0  60.00  44.16 100.00 100.00
1608.0  60.00  44.48 100.00 100.00
1609.0  60.00  44.80 100.00 100.00
1610.0  60.00  44.80 100.00 100.00
1611.0  60.00  45.12 100.00 100.00
1612.0  60.00  45.44 100.00 100.00
1613.0  60.00  45.77 100.00 100.00
1614.0  60.00  45.77 100.00  99.94
1615.0  60.00  46.09 100.00  99.76
1616.0  60.00  46.41 100.00  99.56
1617.0  60.00  46.73 100.00  99.34
1618.0  60.00  46.73 100.00  99.12
1619.0  60.00  47.06 100.00  98.90
1620.0  60.00  47.38 100.00  98.65
1621.0  60.00  47.70 100.00  98.38
1622.0  60.00  48.02 100.00  98.09
1623.0  60.00  48.02 100.00  97.82
1624.0  60.00  48.34 100.00  97.53
1625.0  60.00  48.67 100.00  97.21
1626.0  60.00  48.99 100.00  96.88
1627.0  60.00  48.99 100.00  96.55
1628.0  60.00  49.31  99.94  96.21
1629.0  60.00  49.63  99.36  95.84
1630.0  60.00  49.63  98.90  95.48
1631.0  60.00  49.96  98.41  95.12
1632.0  60.00  50.28  97.91  94.74
1633.0  60.00  50.60  97.25  94.32
1634.0  60.00  50.60  96.71  93.91
1635.0  60.00  50.92  96.14  93.50
1636.0  60.00  51.25  95.56  93.07
1637.0  60.00  51.57  94.96  92.63
1638.0  60.00  51.89  94.21  92.14
1639.0  60.00  51.89  93.57  91.67
1640.0  60.00  52.21  92.91  91.18
1641.0  60.00  52.21  92.36  90.72
1642.0  60.00  52.53  91.67  90.22
1643.0  60.00  52.86  90.95  89.72
1644.0  60.00  52.86  90.35  89.23
1645.0  60.00  53.18  89.60  88.70
1646.0  60.00  53.50  88.83  88.17
1647.0  60.00  53.50  88.17  87.66
1648.0  60.00  53.82  87.50  87.15
1649.0  60.00  54.15  86.68  86.59
1650.0  60.00  54.15  85.97  86.06
1651.0  60.00  54.47  85.24  85.52
1652.0  60.00  54.79  84.49  84.97
1653.0  60.00  54.79  83.86  84.44
1654.0  60.00  54.79  83.21  83.91
1655.0  60.00  55.11  82.55  83.39
1656.0  60.00  55.44  81.74  82.82
1657.0  60.00  55.44  81.05  82.28
1658.0  60.00  55.44  80.47  81.77
1659.0  60.00  55.76  79.74  81.24
1660.0  60.00  56.08  79.00  80.71
1661.0  60.00  56.08  78.38  80.20
1662.0  60.00  56.40  77.61  79.66
1663.0  60.00  56.40  76.95  79.14
1664.0  60.00  56.40  76.41  78.66
1665.0  60.00  56.72  75.73  78.16
1666.0  60.00  56.72  75.17  77.68
1667.0  60.00  57.05  74.60  77.22
1668.0  60.00  57.05  74.01  76.74
1669.0  60.00  57.05  73.41  76.26
1670.0  60.00  57.37  72.80  75.80
1671.0  60.00  57.37  72.31  75.37
1672.0  60.00  57.69  71.67  74.90
1673.0  60.00  57.69  71.03  74.43
1674.0  60.00  58.01  70.37  73.96
1675.0  60.00  58.01  69.83  73.52
1676.0  60.00  58.01  69.28  73.07
1677.0  60.00  58.01  68.85  72.67
1678.0  60.00  58.34  68.28  72.25
1679.0  60.00  58.34  67.71  71.81
1680.0  60.00  58.34  67.25  71.43
1681.0  60.00  58.66  66.65  71.01
1682.0  60.00  58.66  66.17  70.63
1683.0  60.00  58.66  65.69  70.25
1684.0  60.00  58.66  65.19  69.87
1685.0  60.00  58.98  64.69  69.52
1686.0  60.00  58.98  64.18  69.16
1687.0  60.00  58.98  63.79  68.84
1688.0  60.00  58.98  63.39  68.53
1689.0  60.00  58.98  63.12  68.27
1690.0  60.00  58.98  62.84  68.02
1691.0  60.00  59.30  62.43  67.74
1692.0  60.00  59.30  62.01  67.46
1693.0  60.00  59.30  61.71  67.22
1694.0  60.00  59.63  61.28  66.94
1695.0  60.00  59.63  60.84  66.65
1696.0  60.00  59.63  60.52  66.39
1697.0  60.00  59.63  60.20  66.14
1698.0  60.00  59.63  59.88  65.88
1699.0  60.00  59.63  59.55  65.63
1700.0  60.00  59.63  59.34  65.44
1701.0  60.00  59.63  59.13  65.26
1702.0  60.00  59.95  58.79  65.05
1703.0  60.00  59.95  58.44  64.83
1704.0  60.00  59.95  58.09  64.60
1705.0  60.00  59.95  57.73  64.38
1706.0  60.00  59.95  57.50  64.21
1707.0  60.00  59.95  57.26  64.04
1708.0  60.00  59.95  57.02  63.89
1709.0  60.00  59.95  56.91  63.79
1710.0  60.00  59.95  56.79  63.69
1711.0  60.00  59.95  56.68  63.60
1712.0  60.00  59.95  56.56  63.51
1713.0  60.00  59.95  56.44  63.43
1714.0  60.00  59.95  56.32  63.36
1715.0  60.00  59.95  56.19  63.30
1716.0  60.00  59.95  56.07  63.25
1717.0  60.00  59.95  56.07  63.25
1718.0  60.00  60.27  55.95  63.21
1719.0  60.00  60.27  55.82  63.14
1720.0  60.00  60.27  55.69  63.06
1721.0  60.00  60.27  55.56  62.97
1722.0  60.00  60.27  55.42  62.86
1723.0  60.00  60.27  55.29  62.76
1724.0  60.00  60.27  55.15  62.66
1725.0  60.00  60.27  55.01  62.55
1726.0  60.00  60.27  54.87  62.46
1727.0  60.00  60.27  54.73  62.36
1728.0  60.00  59.95  54.72  62.31
1729.0  60.00  60.27  54.58  62.26
1730.0  60.00  60.27  54.43  62.21
1731.0  60.00  60.27  54.28  62.16
1732.0  60.00  60.27  54.13  62.11
1733.0  60.00  60.27  54.11  62.11
1734.0  60.00  59.95  54.23  62.15
1735.0  60.00  60.27  54.21  62.18
1736.0  60.00  60.27  54.19  62.19
1737.0  60.00  60.27  54.17  62.20
1738.0  60.00  59.95  54.28  62.24
1739.0  60.00  59.95  54.40  62.30
1740.0  60.00  59.95  54.51  62.37
1741.0  60.00  60.27  54.50  62.42
1742.0  60.00  59.95  54.62  62.48
1743.0  60.00  59.95  54.61  62.51
1744.0  60.00  59.95  54.73  62.60
1745.0  60.00  59.95  54.85  62.69
1746.0  60.00  59.95  54.97  62.77
1747.0  60.00  59.95  55.09  62.86
1748.0  60.00  59.95  55.22  62.94
1749.0  60.00  59.95  55.22  62.97
1750.0  60.00  59.95  55.35  63.04
1751.0  60.00  59.95  55.48  63.11
1752.0  60.00  59.95  55.61  63.17
1753.0  60.00  59.95  55.61  63.18
1754.0  60.00  59.95  55.61  63.19
1755.0  60.00  59.95  55.61  63.20
1756.0  60.00  59.95  55.75  63.25
1757.0  60.00  59.95  55.75  63.25
1758.0  60.00  59.95  55.76  63.25
1759.0  60.00  59.95  55.76  63.25
1760.0  60.00  59.95  55.76  63.25
1761.0  60.00  59.95  55.77  63.25
1762.0  60.00  59.95  55.77  63.25
1763.0  60.00  59.95  55.78  63.25
1764.0  60.00  59.95  55.78  63.25
1765.0  60.00  59.95  55.78  63.25
1766.0  60.00  59.95  55.79  63.25
1767.0  60.00  59.63  55.92  63.29
1768.0  60.00  59.95  55.93  63.31
1769.0  60.00  59.95  55.94  63.33
1770.0  60.00  59.63  56.07  63.38
1771.0  60.00  59.63  56.21  63.45
1772.0  60.00  59.63  56.35  63.54
1773.0  60.00  59.63  56.49  63.63
1774.0  60.00  59.63  56.64  63.73
1775.0  60.00  59.63  56.78  63.83
1776.0  60.00  59.63  56.93  63.93
1777.0  60.00  59.63  57.08  64.02
1778.0  60.00  59.63  57.23  64.11
1779.0  60.00  59.63  57.38  64.20
1780.0  60.00  59.63  57.53  64.27
1781.0  60.00  59.63  57.69  64.34
1782.0  60.00  59.63  57.71  64.36
1783.0  60.00  59.63  57.87  64.42
1784.0  60.00  59.63  58.03  64.47
1785.0  60.00  59.63  58.06  64.47
1786.0  60.00  59.63  58.09  64.47
1787.0  60.00  59.63  58.12  64.47
1788.0  60.00  59.63  58.15  64.47
1789.0  60.00  59.63  58.18  64.47
1790.0  60.00  59.63  58.21  64.47
1791.0  60.00  59.63  58.24  64.47
1792.0  60.00  59.63  58.27  64.47
1793.0  60.00  59.63  58.30  64.47
1794.0  60.00  59.63  58.33  64.47
1795.0  60.00  59.63  58.36  64.47
1796.0  60.00  59.63  58.39  64.47
1797.0  60.00  59.30  58.55  64.51
1798.0  60.00  59.63  58.58  64.54
1799.0  60.00  59.63  58.61  64.56
1800.0  60.00  59.63  58.65  64.57
